,index,skills
2726,2726,Администрирование сетевого оборудования
2727,2727,1С
2728,2728,1C: ERP
2729,2729,Бюджетирование
2730,2730,Cisco
2731,2731,TCP/IP
2732,2732,Active Directory
2733,2733,VPN
2734,2734,Hyper-V
2735,2735,PowerShell
2736,2736,Bash
2737,2737,MS SQL
2738,2738,Debian
2739,2739,Администрирование серверов Windows
2740,2740,1С программирование
2741,2741,PostgreSQL
2742,2742,MS SQL
2743,2743,Французский — B2 — Средне-продвинутый
2744,2744,Английский язык
2745,2745,Индивидуальное обучение
2746,2746,BIM
2747,2747,Autodesk Revit
2748,2748,Autodesk Navisworks
2749,2749,Tangle Value
2750,2750,Windows Server
2751,2751,Linux
2752,2752,Astra
2753,2753,CentOS
2754,2754,Alt
2755,2755,SQL
2756,2756,СУБД
2757,2757,PostgreSQL
2758,2758,Visual Basic Script
2759,2759,DelphiScript
2760,2760,C#
2761,2761,T‑SQL
2762,2762,Работа с базами данных
2763,2763,Аналитические способности
2764,2764,Умение работать в коллективе
2765,2765,Анализ данных
2766,2766,Деловое общение
2767,2767,Деловая коммуникация
2768,2768,Техническая экспертиза
2769,2769,Информационные технологии
2770,2770,Компас-3D
2771,2771,ЛОЦМАН
2772,2772,SQL
2773,2773,Постановка задач разработчикам
2774,2774,Базы данных
2775,2775,Аналитическое мышление
2776,2776,Разработка технических заданий
2777,2777,API
2778,2778,Системный анализ
2779,2779,E-Commerce
2780,2780,Телефонные переговоры
2781,2781,B2B Marketing
2782,2782,Телемаркетинг
2783,2783,amoCRM
2784,2784,Работа с юридическими лицами
2785,2785,B2B Продажи
2786,2786,Консультирование клиентов по телефону
2787,2787,Английский — B2 — Средне-продвинутый
2788,2788,Delphi
2789,2789,C#
2790,2790,PHP
2791,2791,Подготовка коммерческих предложений
2792,2792,Документальное сопровождение
2793,2793,Ведение переговоров
2794,2794,Договорная работа
2795,2795,Взаимодействие с заказчиком
2796,2796,44-ФЗ
2797,2797,223-ФЗ
2798,2798,ЕСКД
2799,2799,Проектно-конструкторская деятельность
2800,2800,Matlab/Simulink
2801,2801,Teamcenter
2802,2802,Unigraphics NX
2803,2803,MS Visio
2804,2804,разработка кд
2805,2805,Проведение испытаний
2806,2806,Компас-3D
2807,2807,Деловое общение
2808,2808,Техническая поддержка
2809,2809,SQL
2810,2810,Linux
2811,2811,Грамотность
2812,2812,Слесарные работы
2813,2813,Монтаж металлоконструкций
2814,2814,Монтаж инженерных систем
2815,2815,Монтаж трубопроводов
2816,2816,Системный анализ
2817,2817,Бизнес-анализ
2818,2818,Разработка бизнес-требований
2819,2819,Постановка задач разработчикам
2820,2820,Управление требованиями
2821,2821,Анализ требований
2822,2822,Atlassian Jira
2823,2823,Разработка функциональных требований
2824,2824,Разработка нефункциональных требований
2825,2825,Английский — B1 — Средний
2826,2826,Маркетинг
2827,2827,Проведение промо акций
2828,2828,Оформление торговых залов
2829,2829,Ведение групп в социальных сетях
2830,2830,SMM
2831,2831,Продвижение бренда
2832,2832,Посты для социальных сетей
2833,2833,Еvent
2834,2834,Linux
2835,2835,CI/CD
